Applicant_ID,Age,Monthly_Income_LKR,Business_Type,Utility_Bill_Late_Days,Mobile_Reload_Consistency,Digital_Literacy_Score,Community_Group_Member,Existing_Loans,Dependents,Loan_Default
1478,44,35181,2,20,0.3573,59.26,1,0,3,0
1479,53,68560,3,23,0.5242,44.08,0,1,3,0
1480,58,83416,2,19,0.6555,63.96,1,2,4,0
1481,33,23975,0,14,0.4751,55.23,0,1,0,1
1482,34,22834,0,14,0.4712,37.21,1,1,1,0
1483,44,39837,2,11,0.1996,95.18,1,0,2,0
1484,46,32034,0,21,0.2528,66.97,1,0,1,0
1485,56,37841,1,15,0.3203,86.73,1,1,3,0
1486,51,35148,0,18,0.57,44.66,1,0,3,0
1487,38,58536,2,21,0.261,80.25,1,2,1,0
1488,41,46778,0,13,0.6454,82.9,1,0,0,0
1489,46,31985,1,8,0.4969,61.16,0,0,3,0
1490,43,15000,1,14,0.5106,43.03,0,0,2,0
1491,34,15000,1,19,0.1981,67.93,0,2,0,1
1492,40,41951,1,18,0.4157,79.19,1,0,4,0
1493,57,16176,0,14,0.3853,62.44,1,0,5,0
1494,33,33194,2,9,0.4212,74.49,0,0,1,0
1495,40,18416,1,22,0.3904,80.9,1,2,1,1
1496,33,30177,0,13,0.334,86.97,1,0,2,0
1497,30,27357,2,3,0.3887,68.48,1,0,1,0
1498,28,26608,0,15,0.5216,55.05,0,0,1,0
1499,49,35683,0,17,0.2142,64.82,1,1,2,1
1500,35,23990,0,10,0.592,60.8,0,0,2,0
1501,52,33188,2,13,0.5303,61.48,1,0,3,0
1502,40,41658,0,16,0.2594,89.95,0,0,2,0
1503,37,44077,1,16,0.4678,78.97,0,1,1,0
1504,26,15000,2,10,0.4727,97.74,0,1,3,0
1505,56,46425,3,20,0.2308,42.27,0,1,4,0
1506,33,31748,0,24,0.3857,90.69,0,2,4,1
1507,46,41956,0,17,0.3931,90.14,1,3,3,1
1508,42,38501,0,5,0.2994,68.81,0,0,1,0
1509,57,41969,0,18,0.4188,91.03,1,1,4,0
1510,44,41785,2,12,0.3144,53.72,1,1,3,1
1511,37,41270,2,19,0.6093,62.54,0,2,2,1
1512,60,52515,3,21,0.3373,64.6,0,0,4,0
1513,60,57989,0,8,0.5638,56.22,1,1,5,0
1514,35,45255,2,10,0.1648,62.98,0,0,0,0
1515,52,16235,0,17,0.3163,66.91,0,2,2,1
1516,26,37351,0,18,0.3952,85.87,1,0,0,0
1517,56,52336,2,27,0.4017,49.24,0,0,4,0
1518,44,20925,0,15,0.2929,67.33,1,0,2,0
1519,50,54437,2,6,0.336,74.43,0,0,2,0
1520,32,22025,2,15,0.4682,65.08,0,1,2,0
1521,39,29670,0,10,0.5241,77.12,1,0,2,0
1522,33,21184,2,17,0.3406,60.31,0,0,1,0
1523,30,30935,1,19,0.2128,66.59,1,2,1,1
1524,31,15419,1,10,0.6076,91.02,0,0,1,0
1525,38,46322,2,11,0.2838,81.04,1,1,1,0
1526,59,47517,3,11,0.1999,26.85,1,0,5,0
1527,28,19336,0,13,0.05,71.52,0,0,0,0
1528,34,40893,3,17,0.4172,81.83,1,2,1,1
1529,61,46406,2,15,0.3834,55.52,0,1,6,0
1530,30,40622,2,18,0.5562,86.94,1,0,0,0
1531,48,55493,2,17,0.5304,66.49,1,3,4,1
1532,23,15000,3,16,0.381,78.71,1,2,1,1
1533,26,39838,2,14,0.3589,78.34,1,3,1,1
1534,50,20469,0,13,0.5177,76.01,1,0,3,0
1535,58,66373,3,13,0.746,68.26,1,0,4,0
1536,59,80025,2,6,0.6514,64.47,1,1,4,0
1537,40,47522,1,13,0.3493,71.68,0,1,1,0
1538,29,15000,2,19,0.4547,67.67,1,0,1,0
1539,22,35953,0,18,0.3296,78.99,0,1,0,1
1540,43,70491,0,13,0.3105,86.22,1,0,3,0
1541,38,28254,0,18,0.2358,84.58,0,1,0,0
1542,28,24279,0,11,0.307,67.9,1,0,1,0
1543,46,21372,2,13,0.369,64.44,0,1,3,1
1544,25,27081,2,19,0.6768,87.79,0,0,1,0
1545,57,67037,2,19,0.3353,65.2,0,2,5,1
1546,27,34466,2,12,0.5847,85.83,0,1,0,0
1547,52,91129,2,5,0.4802,48.43,0,1,3,0
1548,40,34895,0,16,0.0848,51.52,1,3,0,1
1549,60,25939,0,18,0.289,69.75,1,1,3,0
1550,48,43364,1,16,0.5849,86.17,1,3,3,1
1551,31,15000,0,16,0.3892,52.08,0,0,0,0
1552,47,32003,3,19,0.4407,62.78,1,0,3,0
1553,40,58765,1,12,0.6462,83.69,0,0,1,0
1554,60,55277,2,13,0.2827,22.07,1,0,4,0
1555,24,24291,1,21,0.203,64.73,1,2,0,1
1556,34,56911,1,8,0.1027,74.71,1,0,0,0
1557,49,37541,1,12,0.5254,53.2,1,1,3,0
1558,41,54127,0,17,0.5197,73.35,1,1,2,0
1559,49,43539,1,15,0.5174,84.81,0,1,3,0
1560,29,31300,0,16,0.2008,64.74,0,1,1,0
1561,60,32140,0,16,0.1397,53.57,0,1,5,1
1562,22,15000,3,18,0.1396,76.33,1,0,0,0
1563,24,15000,1,16,0.1991,81.95,0,0,1,0
1564,34,28171,0,17,0.6035,73.3,0,1,0,0
1565,49,47456,2,20,0.5687,100.0,1,1,4,0
1566,46,22549,1,20,0.2876,85.4,1,0,3,0
1567,54,76337,1,24,0.5357,38.32,0,2,3,1
1568,59,53771,1,10,0.3327,42.28,0,0,4,0
1569,27,24866,1,24,0.4168,66.82,0,0,0,0
1570,53,56344,2,8,0.2701,42.32,1,0,2,0
1571,42,23566,0,24,0.4715,45.83,0,1,4,0
1572,37,34452,2,13,0.2587,68.77,1,1,1,0
1573,42,25247,0,13,0.484,55.43,1,0,2,0
1574,32,51380,3,13,0.3643,63.78,0,0,0,0
1575,58,32920,0,12,0.2638,84.8,1,1,2,0
1576,57,48947,2,13,0.6643,46.83,0,0,3,0
1577,56,52139,3,9,0.4569,51.37,1,0,3,0
1578,40,40322,2,10,0.3525,80.75,1,1,2,0
1579,41,26481,0,14,0.4799,60.75,0,0,2,0
1580,39,20167,1,24,0.1494,50.93,1,2,4,1
1581,35,21898,3,13,0.5208,67.92,1,0,1,0
1582,36,39124,0,19,0.3769,100.0,0,1,3,0
1583,52,41842,2,12,0.4947,52.96,1,1,5,0
1584,22,31943,0,12,0.1477,69.52,1,2,1,1
1585,24,28755,2,15,0.3145,87.58,0,0,0,0
1586,37,15000,0,23,0.3382,64.91,0,1,0,1
1587,44,41312,3,16,0.5578,100.0,1,1,3,0
1588,32,61756,1,17,0.5565,66.37,0,1,2,1
1589,33,48679,2,21,0.3628,100.0,0,1,3,1
1590,31,33530,0,15,0.4315,93.6,1,1,0,0
1591,53,28909,2,17,0.5608,52.37,0,2,3,1
1592,37,39163,0,15,0.3679,71.86,1,0,1,0
1593,29,36696,1,16,0.3454,62.62,0,0,0,0
1594,59,45793,2,11,0.131,46.9,1,2,4,1
1595,33,33551,2,15,0.342,68.73,0,0,0,0
1596,45,61044,2,18,0.1917,70.07,0,3,1,1
1597,49,28740,2,12,0.3547,40.08,1,1,3,0
1598,29,15000,2,16,0.4857,80.57,1,1,1,0
1599,49,51990,0,8,0.112,61.41,0,0,3,0
1600,57,54863,2,6,0.6223,63.46,1,0,3,0
1601,47,55432,1,14,0.389,73.75,1,1,4,0
1602,29,34146,0,21,0.3813,74.43,1,2,1,1
1603,49,33083,0,18,0.3073,69.03,0,3,5,1
1604,49,48082,3,9,0.1632,61.9,1,0,3,0
1605,58,31668,0,10,0.2617,65.52,1,0,1,0
1606,57,44245,2,15,0.7252,61.17,0,0,1,0
1607,48,48341,1,23,0.2564,66.75,1,2,3,0
1608,38,27392,0,17,0.1302,68.4,0,0,3,1
1609,30,63420,1,17,0.4797,99.38,0,0,0,0
1610,54,17217,0,10,0.3302,62.2,1,0,5,0
1611,41,26987,1,13,0.319,47.68,1,0,4,0
1612,34,15533,0,24,0.341,64.87,0,3,1,1
1613,49,31094,0,10,0.4744,58.08,1,1,3,0
1614,50,32755,1,11,0.2938,60.86,1,0,4,0
1615,34,15000,2,18,0.3667,74.55,1,0,3,0
1616,56,58490,0,13,0.5998,44.49,0,0,4,0
1617,27,15793,1,10,0.1902,76.56,1,0,1,0
1618,39,36053,0,7,0.05,65.29,0,0,2,0
1619,26,16677,1,22,0.4423,94.74,0,1,1,0
1620,46,28836,0,5,0.7475,48.76,1,0,3,0
1621,23,45884,2,15,0.4136,83.53,1,0,0,0
1622,31,41043,3,11,0.4329,66.62,0,0,1,0
1623,51,15176,2,20,0.2936,86.26,1,1,3,0
1624,26,15000,3,12,0.5757,97.15,1,1,0,0
1625,54,61239,1,24,0.4414,35.89,1,1,4,1
1626,22,15000,2,18,0.3095,69.56,0,1,2,1
1627,39,15000,0,19,0.4741,80.96,1,1,2,0
1628,53,60486,1,9,0.3786,68.11,0,0,4,0
1629,32,30536,0,17,0.1836,81.44,0,2,3,1
1630,42,39773,2,13,0.5318,70.84,0,0,2,0
1631,47,52143,1,20,0.3416,79.48,0,0,2,0
1632,46,19550,0,18,0.2026,74.47,0,1,3,1
1633,43,15000,0,16,0.6525,60.34,1,0,0,0
1634,48,64514,1,18,0.4345,47.66,1,2,0,1
1635,34,15000,0,19,0.4116,46.55,1,1,2,0
1636,54,27266,0,12,0.3726,55.57,0,2,1,1
1637,55,31063,0,26,0.2447,29.11,1,2,2,1
1638,56,78399,2,14,0.5994,64.4,1,3,3,1
1639,22,27400,2,17,0.4157,78.12,0,2,0,0
1640,42,50481,1,23,0.3273,98.21,0,2,2,1
1641,27,26942,0,23,0.4323,83.84,0,1,2,1
1642,49,32571,0,17,0.3043,61.22,1,0,3,0
1643,38,42269,2,11,0.24,47.18,1,0,1,0
1644,26,15000,0,17,0.1566,59.37,0,1,2,1
1645,52,27570,0,20,0.4094,68.98,0,3,2,1
1646,26,34194,0,16,0.3281,75.52,1,1,1,0
1647,59,29241,0,13,0.5984,91.35,1,2,2,0
1648,24,18763,2,23,0.3405,79.03,0,2,0,1
1649,44,35447,0,14,0.2708,68.48,0,0,2,0
1650,58,40870,1,10,0.4258,35.53,1,0,5,0
1651,58,19533,1,12,0.1547,67.36,1,0,4,0
1652,31,17766,1,15,0.3318,60.69,1,0,0,0
1653,31,15000,1,11,0.3854,82.17,0,1,0,0
1654,40,36821,1,23,0.4214,81.46,0,3,1,1
1655,38,34457,2,16,0.5816,72.07,0,1,3,0
1656,42,41669,3,19,0.7938,94.52,0,0,4,0
1657,35,20260,1,14,0.4514,62.47,0,0,0,0
1658,30,34241,2,9,0.5624,100.0,1,0,2,0
1659,22,15000,1,11,0.719,62.44,0,1,0,0
1660,34,15000,0,13,0.1866,83.89,0,0,1,0
1661,25,15000,0,13,0.3571,76.96,1,0,0,0
1662,22,15000,0,12,0.2658,70.88,0,0,1,0
1663,61,39900,2,14,0.5261,27.87,1,0,3,0
1664,53,56639,0,14,0.4823,56.95,1,2,4,1
1665,55,36670,3,14,0.2689,52.41,0,0,3,0
1666,49,45700,2,11,0.4159,65.56,1,0,3,0
1667,52,56199,1,15,0.5975,72.49,1,0,5,0
1668,29,15305,0,13,0.1427,63.8,0,0,2,1
1669,60,54870,1,19,0.3176,81.46,1,1,4,0
1670,47,55028,3,17,0.2955,57.42,0,1,2,0
1671,55,27827,3,16,0.4185,65.42,0,1,2,0
1672,24,21972,0,15,0.541,81.95,1,1,0,0
1673,33,18569,1,8,0.05,70.08,1,0,3,0
1674,22,15000,1,22,0.3517,82.1,0,1,0,1
1675,26,15000,1,12,0.1989,64.2,0,0,1,0
1676,51,25340,1,14,0.5142,53.52,0,0,2,0
1677,51,44100,0,16,0.3747,41.11,1,1,2,0
1678,38,15000,0,18,0.3571,60.46,0,2,2,1
1679,44,29339,2,21,0.3731,58.33,0,1,2,1
1680,36,43397,3,8,0.5771,85.82,1,0,2,0
1681,58,55535,2,19,0.7461,51.77,0,0,3,0
1682,42,28042,2,22,0.1999,60.08,1,3,0,1
1683,35,55745,3,11,0.2965,78.48,0,0,2,0
1684,23,49195,1,12,0.4712,86.83,0,0,0,0
1685,32,28391,3,5,0.2485,65.97,1,0,2,0
1686,60,15000,1,11,0.4775,57.01,0,0,4,0
1687,59,62896,1,10,0.6214,54.01,1,0,2,0
1688,55,15000,0,17,0.2555,46.21,1,1,4,1
1689,59,71742,1,18,0.3648,50.14,1,1,3,0
1690,55,62653,1,24,0.4154,74.11,1,2,3,1
1691,39,60213,0,13,0.4661,65.44,0,0,1,0
1692,51,47103,1,13,0.465,65.43,0,0,5,0
1693,36,25779,2,14,0.05,52.14,0,1,3,1
1694,48,34048,1,8,0.24,79.33,0,1,1,0
1695,55,38206,0,13,0.3349,48.68,0,1,6,1
1696,59,64316,3,15,0.3412,62.84,1,2,3,1
1697,54,56284,3,16,0.05,56.25,1,0,5,0
1698,45,40203,0,19,0.1173,71.45,0,2,2,1
1699,36,20367,0,17,0.1551,77.49,0,1,1,0
1700,51,82638,0,9,0.4893,62.89,1,0,3,0
1701,38,46485,2,9,0.3508,43.86,1,2,1,1
1702,26,15000,0,9,0.2428,94.67,1,1,3,0
1703,50,34656,0,7,0.5061,58.97,0,0,3,0
1704,25,36376,2,12,0.5104,86.76,1,0,0,0
1705,31,15206,0,18,0.3605,84.7,0,0,1,0
1706,38,38073,3,19,0.4132,64.15,1,1,1,0
1707,31,41461,1,16,0.2752,84.7,0,0,2,0
1708,38,15000,1,12,0.227,57.49,0,0,0,0
1709,41,33579,3,18,0.1278,73.97,0,0,1,0
1710,45,37368,2,11,0.3558,65.63,0,1,3,0
1711,26,17018,1,22,0.4604,72.16,1,2,0,1
1712,55,50925,2,8,0.6305,59.4,1,1,4,0
1713,27,33862,0,9,0.3479,63.56,0,0,2,0
1714,23,22930,1,24,0.4311,86.13,0,2,1,1
1715,34,23992,2,15,0.05,78.99,0,1,1,1
1716,32,37489,0,14,0.3288,80.93,1,2,3,1
1717,44,38335,2,17,0.3274,88.77,0,0,2,0
1718,37,28539,1,18,0.595,69.43,0,0,1,0
1719,52,24315,0,14,0.4197,58.04,1,1,3,1
1720,32,15000,3,15,0.4116,55.95,0,0,1,0
1721,37,15000,1,17,0.4038,93.09,0,1,0,1
1722,29,29774,0,6,0.3813,54.91,0,2,0,0
1723,25,21213,1,12,0.5829,83.15,0,2,1,0
1724,61,28995,0,23,0.05,42.48,1,3,3,1
1725,25,32088,1,12,0.4022,81.74,1,1,2,0
1726,46,59814,0,14,0.619,47.16,1,0,2,0
1727,24,15000,0,15,0.0538,93.27,0,0,0,1
1728,53,18685,3,21,0.4724,42.74,1,1,4,0
1729,24,15000,1,11,0.2233,97.39,0,1,1,0
1730,48,53616,2,14,0.4505,50.65,1,0,2,0
1731,50,50627,2,12,0.3095,77.29,1,0,2,0
1732,53,30963,3,12,0.5213,45.83,1,1,6,0
1733,40,57217,3,11,0.3998,62.1,0,1,2,0
1734,42,56224,1,19,0.5674,69.59,0,3,3,1
1735,26,15000,0,19,0.4028,65.58,0,1,0,1
1736,39,22450,0,16,0.2371,55.48,1,1,1,0
1737,49,32707,2,16,0.457,49.13,1,1,5,0
1738,43,29190,2,18,0.2734,70.9,1,3,3,1
1739,42,50258,1,13,0.4353,69.02,1,1,2,0
1740,27,30379,1,14,0.33,79.83,0,2,0,0
1741,22,33156,0,15,0.5179,78.45,1,2,0,0
1742,26,33303,3,20,0.4643,88.36,1,2,0,1
1743,33,54517,2,15,0.4317,92.4,1,0,0,0
1744,47,24109,0,9,0.2574,71.05,0,0,3,0
1745,55,52105,0,9,0.2399,55.68,1,0,4,0
1746,35,15000,2,11,0.3578,52.79,0,0,2,0
1747,47,20245,0,14,0.2558,32.37,1,0,2,0
1748,48,39677,0,6,0.1175,62.19,0,0,3,0
1749,30,32673,0,10,0.1822,46.97,1,0,0,0
1750,47,38472,2,10,0.6401,60.86,1,1,2,0
1751,43,28292,3,17,0.2717,87.07,0,1,4,1
1752,51,37358,2,13,0.5557,43.23,1,0,3,0
1753,38,53341,2,12,0.3799,53.24,1,1,2,0
1754,47,34239,1,11,0.5715,72.98,1,1,3,0
1755,57,74238,2,11,0.6607,17.34,1,1,4,0
1756,22,31910,2,15,0.2559,88.92,1,2,0,0
1757,29,32463,0,20,0.083,99.67,0,0,0,0
1758,56,29296,1,18,0.0877,42.64,1,0,3,0
1759,36,45228,0,10,0.2918,57.66,1,0,0,0
1760,43,29393,0,14,0.6569,74.99,0,0,3,0
1761,35,15000,2,20,0.2759,53.54,0,1,1,1
1762,47,47692,0,10,0.441,76.93,1,0,2,0
1763,49,20780,1,8,0.5475,44.14,1,0,3,0
1764,44,26166,2,7,0.382,91.54,1,0,3,0
1765,35,30248,0,19,0.387,82.56,0,0,1,0
1766,45,71676,2,13,0.5726,69.34,0,1,2,0
1767,23,15000,0,17,0.3808,100.0,0,1,1,0
1768,47,33126,2,11,0.3679,78.79,0,0,2,0
1769,35,41385,2,8,0.2952,79.27,0,0,2,0
1770,28,15000,3,10,0.3493,48.75,0,0,1,0
1771,24,28242,0,8,0.5348,70.7,0,0,0,0
1772,44,55688,1,20,0.7065,84.25,0,2,2,0
1773,39,28993,3,20,0.4163,49.8,1,0,2,0
1774,59,64992,0,14,0.5758,45.41,0,1,3,0
1775,56,51571,2,10,0.4694,42.63,1,2,3,1
1776,36,20239,0,16,0.3375,76.86,0,0,0,0
1777,46,36232,1,18,0.4677,78.88,0,0,2,0
1778,58,43103,2,23,0.5862,69.98,1,3,4,1
1779,49,40285,3,17,0.2678,49.64,1,2,2,1
1780,31,29490,0,15,0.156,81.58,1,1,0,0
1781,60,59222,1,14,0.3681,42.02,1,1,3,0
1782,38,40430,2,22,0.4328,68.08,1,2,1,1
1783,60,15000,1,17,0.468,58.9,1,0,5,0
1784,43,35340,3,16,0.2399,82.65,1,2,3,1
1785,47,17358,0,14,0.05,29.49,1,1,3,1
1786,46,35064,1,13,0.3112,65.79,1,1,2,0
1787,38,30943,0,15,0.3483,91.4,0,3,2,1
1788,34,44242,1,22,0.2363,78.31,0,2,0,1
1789,41,34748,3,10,0.2735,69.51,0,0,2,0
1790,46,43088,2,15,0.5378,56.66,0,0,3,0
1791,25,34295,3,13,0.3975,100.0,0,1,0,0
1792,31,45616,2,13,0.4659,69.61,0,1,1,0
1793,24,19754,2,16,0.296,78.87,0,1,0,0
1794,39,35012,2,21,0.2744,62.85,0,3,1,1
1795,57,48150,2,16,0.3659,58.44,1,2,4,1
1796,43,28661,3,9,0.4465,87.45,1,0,3,0
1797,55,34863,0,13,0.1635,43.49,1,0,3,0
1798,29,15000,1,13,0.585,77.59,1,1,2,0
1799,61,35050,0,21,0.4739,58.17,1,1,4,1
1800,40,15000,0,15,0.2571,54.92,0,1,1,1
1801,58,67627,3,11,0.5911,57.08,1,1,3,0
1802,27,26826,1,24,0.5504,100.0,0,1,0,0
1803,47,38110,0,16,0.3457,37.28,0,0,1,0
1804,55,35637,0,10,0.3566,50.85,0,0,5,0
1805,27,24446,2,13,0.5851,82.2,0,1,0,0
1806,58,36080,0,15,0.708,49.17,0,0,3,0
1807,54,48210,1,13,0.4249,100.0,1,0,2,0
1808,43,40486,1,17,0.2275,75.48,0,0,0,0
1809,42,23079,2,13,0.2871,50.64,0,1,3,0
1810,27,15000,0,17,0.4925,42.45,0,0,1,0
1811,27,38432,2,8,0.2415,84.95,1,2,2,1
1812,25,21607,2,15,0.3228,68.43,0,1,0,1
1813,51,31484,2,13,0.4226,79.28,1,1,3,0
1814,32,22442,1,14,0.2177,70.12,1,1,0,1
1815,51,28041,0,13,0.5346,51.08,0,0,2,0
1816,52,42992,0,19,0.5116,51.52,0,1,4,1
1817,45,50874,1,14,0.7286,81.49,1,3,2,1
1818,30,25984,1,7,0.4822,82.43,1,1,1,0
1819,24,57054,1,14,0.2985,100.0,0,3,0,1
1820,52,50320,1,19,0.5054,57.81,1,1,4,0
1821,61,54649,3,6,0.5848,67.2,0,0,2,0
1822,58,35175,0,11,0.5439,67.91,0,0,2,0
1823,57,44421,1,18,0.2945,66.55,1,1,4,1
1824,45,26714,0,13,0.2323,56.62,0,0,4,0
1825,52,15000,0,19,0.1666,64.6,1,0,3,0
1826,27,38613,2,9,0.6372,78.4,0,2,0,0
1827,23,15000,0,13,0.4309,78.85,0,0,1,0
1828,41,23793,2,19,0.2363,55.09,0,0,2,0
1829,49,44758,0,12,0.431,31.07,1,2,4,0
1830,32,35687,0,21,0.3707,94.29,1,2,0,1
1831,25,17588,2,13,0.1981,85.83,0,0,2,0
1832,36,31160,1,19,0.3833,51.77,1,2,0,0
1833,27,35192,0,22,0.4166,90.28,0,2,0,1
1834,51,37797,0,15,0.6842,79.6,0,0,3,0
1835,59,54135,0,10,0.337,67.48,1,0,4,0
1836,23,15000,3,16,0.0811,67.33,1,0,1,0
1837,36,15000,0,14,0.1802,59.32,1,1,0,1
1838,32,37083,1,14,0.2588,67.49,1,0,1,0
1839,29,15000,1,15,0.2735,88.82,0,3,2,1
1840,47,43512,2,15,0.2518,71.54,0,1,3,0
1841,26,20995,0,21,0.4758,100.0,0,1,0,0
1842,27,18532,0,19,0.1789,53.24,1,3,2,1
1843,47,27573,2,22,0.3719,61.97,0,2,2,1
1844,25,36040,0,26,0.6901,52.29,0,0,0,0
1845,40,60348,3,12,0.5339,80.58,1,0,1,0
1846,41,39702,0,17,0.4669,84.77,1,1,2,0
1847,54,50437,3,14,0.7047,81.08,1,0,3,0
1848,41,24965,2,17,0.5493,70.12,0,1,1,0
1849,33,15000,0,19,0.4223,44.0,0,1,0,1
1850,22,19403,0,17,0.3019,81.19,0,2,0,1
1851,47,25393,0,11,0.3601,69.09,1,0,2,0
1852,35,15000,2,10,0.3268,56.02,0,1,1,1
1853,59,61651,1,11,0.3939,52.59,1,0,4,0
1854,58,61582,1,18,0.4858,38.2,0,1,4,1
1855,32,15117,2,10,0.3904,64.32,0,0,1,0
1856,57,51659,3,17,0.2425,70.85,0,2,5,1
1857,34,44629,1,12,0.6564,85.07,1,0,2,0
1858,24,24675,2,13,0.4232,59.94,0,1,1,1
1859,54,27702,0,6,0.3298,46.6,0,0,3,0
1860,27,20506,0,19,0.3844,78.91,0,0,1,0
1861,31,47102,1,17,0.5573,80.91,0,1,0,0
1862,26,26905,0,24,0.1473,69.55,0,0,1,0
1863,44,45686,3,17,0.3985,74.12,1,0,1,0
1864,31,32324,0,19,0.2029,75.5,0,0,1,0
1865,23,15000,0,9,0.7361,42.05,0,1,0,0
1866,34,20287,2,9,0.3714,63.85,0,1,2,0
1867,61,56282,1,12,0.264,45.42,1,0,5,0
1868,23,33053,0,11,0.9226,92.68,0,1,0,0
1869,41,51698,0,10,0.3488,80.41,1,0,4,0
1870,22,15000,0,26,0.3061,56.42,0,1,0,1
1871,58,55296,1,17,0.4177,63.31,1,0,2,0
1872,30,44205,1,11,0.2833,76.91,1,1,0,0
1873,38,17993,0,5,0.3821,70.9,0,0,1,0
1874,30,48701,2,14,0.0901,69.26,1,3,1,1
1875,32,52584,0,10,0.5943,76.33,0,0,0,0
1876,36,70576,2,10,0.3073,93.11,0,0,1,0
1877,45,41864,1,8,0.3424,67.47,1,0,3,0
1878,59,53146,2,21,0.5456,55.08,0,2,4,1
1879,56,59604,2,11,0.4183,51.57,1,1,3,0
1880,51,55167,2,17,0.4134,78.1,1,1,3,0
1881,52,60895,1,16,0.3004,42.88,0,2,3,1
1882,26,34960,1,21,0.7017,68.27,0,2,0,1
1883,35,28809,2,15,0.4517,52.41,0,1,1,0
1884,32,46329,0,9,0.2534,79.64,1,0,1,0
1885,30,15000,0,16,0.3642,92.8,1,2,1,1
1886,55,46487,0,10,0.2432,53.32,1,0,4,0
1887,33,52256,1,23,0.689,60.38,0,1,1,0
1888,56,28446,0,16,0.4011,80.19,0,1,4,0
1889,56,37037,0,15,0.2463,63.27,1,1,1,0
1890,22,30076,0,19,0.4798,87.17,1,1,0,0
1891,61,57108,1,14,0.4011,51.66,1,1,5,0
1892,43,23674,0,24,0.166,75.6,1,3,4,1
1893,50,36157,0,12,0.4475,65.14,0,0,3,0
1894,29,15000,2,12,0.3904,68.68,0,0,0,0
1895,32,42707,3,11,0.5774,71.56,0,1,2,0
1896,58,44961,1,26,0.4221,40.4,1,3,4,1
1897,35,57282,1,12,0.4593,58.16,0,0,1,0
1898,51,44416,0,8,0.4351,56.79,1,0,2,0
1899,56,43903,3,14,0.649,74.5,0,0,2,0
1900,42,31247,1,11,0.3316,51.61,1,0,3,0
1901,58,45137,3,15,0.4833,68.26,1,2,4,0
1902,26,24862,0,17,0.4547,67.3,1,1,1,0
1903,40,72086,1,19,0.5327,46.01,1,1,1,0
1904,35,25317,1,16,0.3111,80.33,0,1,0,1
1905,47,35404,0,12,0.4066,87.97,1,1,1,0
1906,25,23383,1,12,0.3444,67.1,1,0,0,0
1907,46,55554,2,15,0.7328,42.81,1,0,1,0
1908,46,17885,0,8,0.276,69.41,1,1,1,0
1909,39,40426,0,9,0.2642,56.59,1,0,2,0
1910,61,38938,0,14,0.3964,60.74,1,0,3,0
1911,29,33899,3,6,0.3732,95.06,0,0,2,0
1912,60,42993,2,12,0.437,58.86,1,0,4,0
1913,61,16638,2,12,0.273,62.61,1,0,4,0
1914,35,35943,0,19,0.4064,85.44,1,1,3,1
1915,53,50217,0,11,0.445,75.07,1,0,2,0
1916,59,40913,0,22,0.5382,55.17,1,2,5,1
1917,54,36024,2,14,0.404,69.69,1,0,3,0
1918,44,17929,0,23,0.3602,66.66,1,1,5,0
1919,36,42796,1,11,0.4844,78.95,1,2,1,0
1920,54,58833,1,23,0.5772,100.0,1,2,3,0
1921,46,26014,2,16,0.2175,67.03,1,2,3,1
1922,38,24700,1,20,0.1739,47.2,1,0,1,0
1923,54,44650,0,18,0.6659,55.9,1,0,2,0
1924,23,54862,0,1,0.5428,80.03,0,0,0,0
1925,35,38576,0,15,0.3635,69.49,0,0,3,0
1926,61,37048,0,17,0.3956,66.81,1,0,3,0
1927,61,55756,1,22,0.3805,71.33,1,2,4,1
1928,60,29749,3,11,0.4061,50.99,1,1,5,0
1929,27,34769,2,18,0.2411,58.6,0,1,2,1
1930,27,49133,2,17,0.5489,82.4,1,2,0,0
1931,24,46796,3,16,0.4433,74.93,0,1,0,0
1932,28,35823,2,19,0.4213,81.94,0,1,0,0
1933,29,16848,2,21,0.208,74.27,0,1,0,1
1934,36,15000,1,12,0.4161,88.55,0,0,2,0
1935,50,21396,1,15,0.2228,63.86,1,0,3,0
1936,54,15000,0,20,0.2337,47.8,0,3,5,1
1937,51,53607,1,15,0.4472,41.38,0,2,2,1
1938,60,48857,1,16,0.7982,53.77,0,2,5,1
1939,48,54438,1,15,0.4618,63.98,0,1,4,0
1940,57,69420,3,13,0.0882,55.01,1,2,4,0
1941,50,43898,2,16,0.3134,73.62,1,0,1,0
1942,59,51789,2,17,0.532,34.84,1,0,3,0
1943,54,38635,3,10,0.2273,46.83,1,0,5,0
1944,58,43608,1,20,0.5337,56.35,0,1,4,1
1945,48,51727,0,9,0.4531,55.98,1,0,3,0
1946,54,42984,0,16,0.5562,53.35,0,0,3,0
1947,25,17614,0,19,0.2602,78.46,0,0,0,0
1948,43,36525,0,15,0.2958,77.14,0,1,0,0
1949,23,34094,0,12,0.47,81.1,1,1,1,0
1950,31,16810,0,14,0.3409,44.94,1,1,2,0
1951,26,22202,0,15,0.3453,69.98,1,0,0,0
1952,31,30879,3,23,0.6125,83.32,0,1,1,1
1953,54,63003,1,7,0.5481,72.14,0,1,3,0
1954,59,46010,1,15,0.1165,67.27,0,1,4,0
1955,34,18832,1,14,0.4669,88.8,1,0,1,0
1956,52,36734,0,13,0.4967,61.45,1,1,4,0
1957,57,63795,0,17,0.6372,62.33,1,3,4,1
1958,45,68899,2,9,0.3313,53.28,0,0,0,0
